Record Date,Total national debt,Debt limit
1/4/2022,2.96848E+13,3.14E+13
1/3/2022,2.95619E+13,3.14E+13
12/31/2021,2.96172E+13,3.14E+13
12/30/2021,2.94948E+13,3.14E+13
12/29/2021,2.94738E+13,3.14E+13
12/28/2021,2.94702E+13,3.14E+13
12/27/2021,2.93925E+13,3.14E+13
12/24/2021,2.93665E+13,3.14E+13
12/23/2021,2.93648E+13,3.14E+13
12/22/2021,2.93711E+13,3.14E+13
12/21/2021,2.93236E+13,3.14E+13
12/20/2021,2.92272E+13,3.14E+13
12/17/2021,2.92192E+13,3.14E+13
12/16/2021,2.92063E+13,3.14E+13
12/15/2021,2.8908E+13,2.89E+13
12/14/2021,2.8908E+13,2.89E+13
12/13/2021,2.8908E+13,2.89E+13
12/10/2021,2.8908E+13,2.89E+13
12/9/2021,2.89081E+13,2.89E+13
12/8/2021,2.8908E+13,2.89E+13
12/7/2021,2.8908E+13,2.89E+13
12/6/2021,2.8908E+13,2.89E+13
12/3/2021,2.89081E+13,2.89E+13
12/2/2021,2.89081E+13,2.89E+13
12/1/2021,2.8908E+13,2.89E+13
11/30/2021,2.8908E+13,2.89E+13
11/29/2021,2.89086E+13,2.89E+13
11/26/2021,2.89087E+13,2.89E+13
11/24/2021,2.89087E+13,2.89E+13
11/23/2021,2.89087E+13,2.89E+13
11/22/2021,2.89087E+13,2.89E+13
11/19/2021,2.89087E+13,2.89E+13
11/18/2021,2.89087E+13,2.89E+13
11/17/2021,2.89087E+13,2.89E+13
11/16/2021,2.89087E+13,2.89E+13
11/15/2021,2.89087E+13,2.89E+13
11/12/2021,2.89088E+13,2.89E+13
11/10/2021,2.89088E+13,2.89E+13
11/9/2021,2.89088E+13,2.89E+13
11/8/2021,2.89088E+13,2.89E+13
11/5/2021,2.89088E+13,2.89E+13
11/4/2021,2.89088E+13,2.89E+13
11/3/2021,2.89087E+13,2.89E+13
11/2/2021,2.89088E+13,2.89E+13
11/1/2021,2.89088E+13,2.89E+13
10/29/2021,2.89088E+13,2.89E+13
10/28/2021,2.89088E+13,2.89E+13
10/27/2021,2.89088E+13,2.89E+13
10/26/2021,2.89088E+13,2.89E+13
10/25/2021,2.89088E+13,2.89E+13
10/22/2021,2.89088E+13,2.89E+13
10/21/2021,2.88812E+13,2.89E+13
10/20/2021,2.88289E+13,2.89E+13
10/19/2021,2.88425E+13,2.89E+13
10/18/2021,2.88213E+13,2.89E+13
10/15/2021,2.87541E+13,2.89E+13
10/14/2021,2.87282E+13,2.89E+13
10/13/2021,2.84288E+13,2.84E+13
10/12/2021,2.84289E+13,2.84E+13
10/8/2021,2.84289E+13,2.84E+13
10/7/2021,2.84289E+13,2.84E+13
10/6/2021,2.84289E+13,2.84E+13
10/5/2021,2.84289E+13,2.84E+13
10/4/2021,2.84289E+13,2.84E+13
10/1/2021,2.84289E+13,2.84E+13
9/30/2021,2.84289E+13,2.84E+13
9/29/2021,2.84271E+13,2.84E+13
9/28/2021,2.84271E+13,2.84E+13
9/27/2021,2.84271E+13,2.84E+13
9/24/2021,2.84272E+13,2.84E+13
9/23/2021,2.84272E+13,2.84E+13
9/22/2021,2.84272E+13,2.84E+13
9/21/2021,2.84272E+13,2.84E+13
9/20/2021,2.84272E+13,2.84E+13
9/17/2021,2.84272E+13,2.84E+13
9/16/2021,2.84272E+13,2.84E+13
9/15/2021,2.84272E+13,2.84E+13
9/14/2021,2.84272E+13,2.84E+13
9/13/2021,2.84272E+13,2.84E+13
9/10/2021,2.84273E+13,2.84E+13
9/9/2021,2.84273E+13,2.84E+13
9/8/2021,2.84273E+13,2.84E+13
9/7/2021,2.84273E+13,2.84E+13
9/3/2021,2.84273E+13,2.84E+13
9/2/2021,2.84273E+13,2.84E+13
9/1/2021,2.84273E+13,2.84E+13
8/31/2021,2.84273E+13,2.84E+13
8/30/2021,2.84275E+13,2.84E+13
8/27/2021,2.84276E+13,2.84E+13
8/26/2021,2.84276E+13,2.84E+13
8/25/2021,2.84276E+13,2.84E+13
8/24/2021,2.84276E+13,2.84E+13
8/23/2021,2.84276E+13,2.84E+13
8/20/2021,2.84276E+13,2.84E+13
8/19/2021,2.84276E+13,2.84E+13
8/18/2021,2.84276E+13,2.84E+13
8/17/2021,2.84276E+13,2.84E+13
8/16/2021,2.84276E+13,2.84E+13
8/13/2021,2.84277E+13,2.84E+13
8/12/2021,2.84277E+13,2.84E+13
8/11/2021,2.84276E+13,2.84E+13
8/10/2021,2.84276E+13,2.84E+13
8/9/2021,2.84277E+13,2.84E+13
8/6/2021,2.84277E+13,2.84E+13
8/5/2021,2.84277E+13,2.84E+13
8/4/2021,2.84277E+13,2.84E+13
8/3/2021,2.84277E+13,2.84E+13
8/2/2021,2.84277E+13,2.84E+13
7/30/2021,2.84277E+13,2.84E+13
7/29/2021,2.84601E+13,2.84E+13
7/28/2021,2.84836E+13,2.84E+13
7/27/2021,2.84879E+13,2.84E+13
7/26/2021,2.84883E+13,2.84E+13
7/23/2021,2.84749E+13,2.84E+13
7/22/2021,2.84713E+13,2.84E+13
7/21/2021,2.84742E+13,2.84E+13
7/20/2021,2.84933E+13,2.84E+13
7/19/2021,2.85332E+13,2.84E+13
7/16/2021,2.8523E+13,2.84E+13
7/15/2021,2.85221E+13,2.84E+13
7/14/2021,2.84612E+13,2.84E+13
7/13/2021,2.84771E+13,2.84E+13
7/12/2021,2.84902E+13,2.84E+13
7/9/2021,2.84855E+13,2.84E+13
7/8/2021,2.84802E+13,2.84E+13
7/7/2021,2.84725E+13,2.84E+13
7/6/2021,2.84656E+13,2.84E+13
7/2/2021,2.84806E+13,2.84E+13
7/1/2021,2.84865E+13,2.84E+13
6/30/2021,2.85294E+13,2.84E+13
6/29/2021,2.83323E+13,2.84E+13
6/28/2021,2.83512E+13,2.84E+13
6/25/2021,2.83373E+13,2.84E+13
6/24/2021,2.83219E+13,2.84E+13
6/23/2021,2.83049E+13,2.84E+13
6/22/2021,2.83187E+13,2.84E+13
6/21/2021,2.83037E+13,2.84E+13
6/18/2021,2.8296E+13,2.84E+13
6/17/2021,2.82959E+13,2.84E+13
6/16/2021,2.83111E+13,2.84E+13
6/15/2021,2.83217E+13,2.84E+13
6/14/2021,2.8207E+13,2.84E+13
6/11/2021,2.81992E+13,2.84E+13
6/10/2021,2.81989E+13,2.84E+13
6/9/2021,2.82178E+13,2.84E+13
6/8/2021,2.82335E+13,2.84E+13
6/7/2021,2.82643E+13,2.84E+13
6/4/2021,2.82582E+13,2.84E+13
6/3/2021,2.82419E+13,2.84E+13
6/2/2021,2.82769E+13,2.84E+13
6/1/2021,2.82619E+13,2.84E+13
5/28/2021,2.8199E+13,2.84E+13
5/27/2021,2.81636E+13,2.84E+13
5/26/2021,2.81877E+13,2.84E+13
5/25/2021,2.82047E+13,2.84E+13
5/24/2021,2.82136E+13,2.84E+13
5/21/2021,2.82035E+13,2.84E+13
5/20/2021,2.82018E+13,2.84E+13
5/19/2021,2.82173E+13,2.84E+13
5/18/2021,2.82319E+13,2.84E+13
5/17/2021,2.82336E+13,2.84E+13
5/14/2021,2.81398E+13,2.84E+13
5/13/2021,2.81384E+13,2.84E+13
5/12/2021,2.81572E+13,2.84E+13
5/11/2021,2.81729E+13,2.84E+13
5/10/2021,2.81807E+13,2.84E+13
5/7/2021,2.81748E+13,2.84E+13
5/6/2021,2.81763E+13,2.84E+13
5/5/2021,2.81779E+13,2.84E+13
5/4/2021,2.81754E+13,2.84E+13
5/3/2021,2.81624E+13,2.84E+13
4/30/2021,2.81747E+13,2.84E+13
4/29/2021,2.80902E+13,2.84E+13
4/28/2021,2.8112E+13,2.84E+13
4/27/2021,2.81323E+13,2.84E+13
4/26/2021,2.8143E+13,2.84E+13
4/23/2021,2.81342E+13,2.84E+13
4/22/2021,2.8129E+13,2.84E+13
4/21/2021,2.8155E+13,2.84E+13
4/20/2021,2.81704E+13,2.84E+13
4/19/2021,2.81676E+13,2.84E+13
4/16/2021,2.81555E+13,2.84E+13
4/15/2021,2.8145E+13,2.84E+13
4/14/2021,2.80836E+13,2.84E+13
4/13/2021,2.80976E+13,2.84E+13
4/12/2021,2.80916E+13,2.84E+13
4/9/2021,2.8083E+13,2.84E+13
4/8/2021,2.80815E+13,2.84E+13
4/7/2021,2.80891E+13,2.84E+13
4/6/2021,2.80856E+13,2.84E+13
4/5/2021,2.80816E+13,2.84E+13
4/2/2021,2.80737E+13,2.84E+13
4/1/2021,2.80811E+13,2.84E+13
3/31/2021,2.81326E+13,2.84E+13
3/30/2021,2.79892E+13,2.84E+13
3/29/2021,2.79908E+13,2.84E+13
3/26/2021,2.79875E+13,2.84E+13
3/25/2021,2.79631E+13,2.84E+13
3/24/2021,2.79797E+13,2.84E+13
3/23/2021,2.79964E+13,2.84E+13
3/22/2021,2.79698E+13,2.84E+13
3/19/2021,2.79657E+13,2.84E+13
3/18/2021,2.79668E+13,2.84E+13
3/17/2021,2.79749E+13,2.84E+13
3/16/2021,2.79836E+13,2.84E+13
3/15/2021,2.8002E+13,2.84E+13
3/12/2021,2.79004E+13,2.84E+13
3/11/2021,2.79004E+13,2.84E+13
3/10/2021,2.79266E+13,2.84E+13
3/9/2021,2.79448E+13,2.84E+13
3/8/2021,2.79602E+13,2.84E+13
3/5/2021,2.79545E+13,2.84E+13
3/4/2021,2.7955E+13,2.84E+13
3/3/2021,2.79795E+13,2.84E+13
3/2/2021,2.79927E+13,2.84E+13
3/1/2021,2.80044E+13,2.84E+13
2/26/2021,2.79024E+13,2.84E+13
2/25/2021,2.78731E+13,2.84E+13
2/24/2021,2.7919E+13,2.84E+13
2/23/2021,2.78857E+13,2.84E+13
2/22/2021,2.79306E+13,2.84E+13
2/19/2021,2.79233E+13,2.84E+13
2/18/2021,2.7922E+13,2.84E+13
2/17/2021,2.79202E+13,2.84E+13
2/16/2021,2.79205E+13,2.84E+13
2/12/2021,2.78513E+13,2.84E+13
2/11/2021,2.78475E+13,2.84E+13
2/10/2021,2.78466E+13,2.84E+13
2/9/2021,2.78651E+13,2.84E+13
2/8/2021,2.78561E+13,2.84E+13
2/5/2021,2.78528E+13,2.84E+13
2/4/2021,2.78551E+13,2.84E+13
2/3/2021,2.78511E+13,2.84E+13
2/2/2021,2.78652E+13,2.84E+13
2/1/2021,2.78292E+13,2.84E+13
1/29/2021,2.77846E+13,2.84E+13
1/28/2021,2.77599E+13,2.84E+13
1/27/2021,2.77685E+13,2.84E+13
1/26/2021,2.77817E+13,2.84E+13
1/25/2021,2.77724E+13,2.84E+13
1/22/2021,2.77596E+13,2.84E+13
1/21/2021,2.77563E+13,2.84E+13
1/20/2021,2.77519E+13,2.84E+13
1/19/2021,2.77528E+13,2.84E+13
1/15/2021,2.77468E+13,2.84E+13
1/14/2021,2.76822E+13,2.84E+13
1/13/2021,2.76794E+13,2.84E+13
1/12/2021,2.76968E+13,2.84E+13
1/11/2021,2.76882E+13,2.84E+13
1/8/2021,2.7683E+13,2.84E+13
1/7/2021,2.76833E+13,2.84E+13
1/6/2021,2.7699E+13,2.84E+13
1/5/2021,2.76982E+13,2.84E+13
1/4/2021,2.76783E+13,2.84E+13
12/31/2020,2.77478E+13,2.84E+13
12/30/2020,2.75605E+13,2.84E+13
12/29/2020,2.75508E+13,2.84E+13
12/28/2020,2.75425E+13,2.84E+13
12/24/2020,2.75155E+13,2.84E+13
12/23/2020,2.75167E+13,2.84E+13
12/22/2020,2.75223E+13,2.84E+13
12/21/2020,2.75129E+13,2.84E+13
12/18/2020,2.74915E+13,2.84E+13
12/17/2020,2.75069E+13,2.84E+13
12/16/2020,2.75005E+13,2.84E+13
12/15/2020,2.75128E+13,2.84E+13
12/14/2020,2.73907E+13,2.84E+13
12/11/2020,2.73854E+13,2.84E+13
12/10/2020,2.73858E+13,2.84E+13
12/9/2020,2.74051E+13,2.84E+13
12/8/2020,2.74228E+13,2.84E+13
12/7/2020,2.74147E+13,2.84E+13
12/4/2020,2.74141E+13,2.84E+13
12/3/2020,2.74141E+13,2.84E+13
12/2/2020,2.74123E+13,2.84E+13
12/1/2020,2.74061E+13,2.84E+13
11/30/2020,2.74463E+13,2.84E+13
11/27/2020,2.72756E+13,2.84E+13
11/25/2020,2.72542E+13,2.84E+13
11/24/2020,2.727E+13,2.84E+13
11/23/2020,2.72544E+13,2.84E+13
11/20/2020,2.72472E+13,2.84E+13
11/19/2020,2.72481E+13,2.84E+13
11/18/2020,2.72466E+13,2.84E+13
11/17/2020,2.7262E+13,2.84E+13
11/16/2020,2.72577E+13,2.84E+13
11/13/2020,2.71918E+13,2.84E+13
11/12/2020,2.71902E+13,2.84E+13
11/10/2020,2.71977E+13,2.84E+13
11/9/2020,2.72199E+13,2.84E+13
11/6/2020,2.72145E+13,2.84E+13
11/5/2020,2.7217E+13,2.84E+13
11/4/2020,2.7197E+13,2.84E+13
11/3/2020,2.71966E+13,2.84E+13
11/2/2020,2.72034E+13,2.84E+13
10/30/2020,2.71355E+13,2.84E+13
10/29/2020,2.71695E+13,2.84E+13
10/28/2020,2.71674E+13,2.84E+13
10/27/2020,2.71759E+13,2.84E+13
10/26/2020,2.718E+13,2.84E+13
10/23/2020,2.71635E+13,2.84E+13
10/22/2020,2.71508E+13,2.84E+13
10/21/2020,2.71408E+13,2.84E+13
10/20/2020,2.71553E+13,2.84E+13
10/19/2020,2.71577E+13,2.84E+13
10/16/2020,2.71483E+13,2.84E+13
10/15/2020,2.71437E+13,2.84E+13
10/14/2020,2.70579E+13,2.84E+13
10/13/2020,2.70671E+13,2.84E+13
10/9/2020,2.70727E+13,2.84E+13
10/8/2020,2.70731E+13,2.84E+13
10/7/2020,2.7053E+13,2.84E+13
10/6/2020,2.70522E+13,2.84E+13
10/5/2020,2.70511E+13,2.84E+13
10/2/2020,2.70447E+13,2.84E+13
10/1/2020,2.70269E+13,2.84E+13
9/30/2020,2.69454E+13,2.84E+13
9/29/2020,2.67904E+13,2.84E+13
9/28/2020,2.68114E+13,2.84E+13
9/25/2020,2.68109E+13,2.84E+13
9/24/2020,2.67861E+13,2.84E+13
9/23/2020,2.67778E+13,2.84E+13
9/22/2020,2.6791E+13,2.84E+13
9/21/2020,2.67947E+13,2.84E+13
9/18/2020,2.67904E+13,2.84E+13
9/17/2020,2.67904E+13,2.84E+13
9/16/2020,2.67815E+13,2.84E+13
9/15/2020,2.67905E+13,2.84E+13
9/14/2020,2.67151E+13,2.84E+13
9/11/2020,2.67109E+13,2.84E+13
9/10/2020,2.67095E+13,2.84E+13
9/9/2020,2.66972E+13,2.84E+13
9/8/2020,2.66994E+13,2.84E+13
9/4/2020,2.67233E+13,2.84E+13
9/3/2020,2.67227E+13,2.84E+13
9/2/2020,2.67115E+13,2.84E+13
9/1/2020,2.6703E+13,2.84E+13
8/31/2020,2.67288E+13,2.84E+13
8/28/2020,2.66369E+13,2.84E+13
8/27/2020,2.66157E+13,2.84E+13
8/26/2020,2.6609E+13,2.84E+13
8/25/2020,2.66263E+13,2.84E+13
8/24/2020,2.66001E+13,2.84E+13
8/21/2020,2.6597E+13,2.84E+13
8/20/2020,2.65956E+13,2.84E+13
8/19/2020,2.65781E+13,2.84E+13
8/18/2020,2.6595E+13,2.84E+13
8/17/2020,2.65798E+13,2.84E+13
8/14/2020,2.65087E+13,2.84E+13
8/13/2020,2.65097E+13,2.84E+13
8/12/2020,2.64888E+13,2.84E+13
8/11/2020,2.65031E+13,2.84E+13
8/10/2020,2.65055E+13,2.84E+13
8/7/2020,2.64984E+13,2.84E+13
8/6/2020,2.64983E+13,2.84E+13
8/5/2020,2.65043E+13,2.84E+13
8/4/2020,2.65032E+13,2.84E+13
8/3/2020,2.65112E+13,2.84E+13
7/31/2020,2.6525E+13,2.84E+13
7/30/2020,2.65053E+13,2.84E+13
7/29/2020,2.65204E+13,2.84E+13
7/28/2020,2.65215E+13,2.84E+13
7/27/2020,2.65467E+13,2.84E+13
7/24/2020,2.65368E+13,2.84E+13
7/23/2020,2.65389E+13,2.84E+13
7/22/2020,2.64918E+13,2.84E+13
7/21/2020,2.65059E+13,2.84E+13
7/20/2020,2.65341E+13,2.84E+13
7/17/2020,2.65324E+13,2.84E+13
7/16/2020,2.65293E+13,2.84E+13
7/15/2020,2.64855E+13,2.84E+13
7/14/2020,2.64497E+13,2.84E+13
7/13/2020,2.64881E+13,2.84E+13
7/10/2020,2.64851E+13,2.84E+13
7/9/2020,2.64878E+13,2.84E+13
7/8/2020,2.64467E+13,2.84E+13
7/7/2020,2.64608E+13,2.84E+13
7/6/2020,2.64604E+13,2.84E+13
7/3/2020,2.64479E+13,2.84E+13
7/2/2020,2.64571E+13,2.84E+13
7/1/2020,2.6429E+13,2.84E+13
6/30/2020,2.64772E+13,2.84E+13
6/29/2020,2.63246E+13,2.84E+13
6/26/2020,2.63169E+13,2.84E+13
6/25/2020,2.63012E+13,2.84E+13
6/24/2020,2.62378E+13,2.84E+13
6/23/2020,2.62517E+13,2.84E+13
6/22/2020,2.62438E+13,2.84E+13
6/19/2020,2.62407E+13,2.84E+13
6/18/2020,2.62337E+13,2.84E+13
6/17/2020,2.61445E+13,2.84E+13
6/16/2020,2.61536E+13,2.84E+13
6/15/2020,2.61313E+13,2.84E+13
6/12/2020,2.60624E+13,2.84E+13
6/11/2020,2.60627E+13,2.84E+13
6/10/2020,2.59869E+13,2.84E+13
6/9/2020,2.60038E+13,2.84E+13
6/8/2020,2.59605E+13,2.84E+13
6/5/2020,2.59197E+13,2.84E+13
6/4/2020,2.59201E+13,2.84E+13
6/3/2020,2.58301E+13,2.84E+13
6/2/2020,2.58416E+13,2.84E+13
6/1/2020,2.57515E+13,2.84E+13
5/29/2020,2.57463E+13,2.84E+13
5/28/2020,2.56837E+13,2.84E+13
5/27/2020,2.55831E+13,2.84E+13
5/26/2020,2.5604E+13,2.84E+13
5/22/2020,2.55133E+13,2.84E+13
5/21/2020,2.54668E+13,2.84E+13
5/20/2020,2.5361E+13,2.84E+13
5/19/2020,2.53773E+13,2.84E+13
5/18/2020,2.53114E+13,2.84E+13
5/15/2020,2.53056E+13,2.84E+13
5/14/2020,2.52676E+13,2.84E+13
5/13/2020,2.51888E+13,2.84E+13
5/12/2020,2.52044E+13,2.84E+13
5/11/2020,2.51567E+13,2.84E+13
5/8/2020,2.51531E+13,2.84E+13
5/7/2020,2.51424E+13,2.84E+13
5/6/2020,2.50585E+13,2.84E+13
5/5/2020,2.50579E+13,2.84E+13
5/4/2020,2.4949E+13,2.84E+13
5/1/2020,2.49213E+13,2.84E+13
4/30/2020,2.49742E+13,2.84E+13
4/29/2020,2.48541E+13,2.84E+13
4/28/2020,2.48024E+13,2.84E+13
4/27/2020,2.47123E+13,2.84E+13
4/24/2020,2.47106E+13,2.84E+13
4/23/2020,2.47052E+13,2.84E+13
4/22/2020,2.46093E+13,2.84E+13
4/21/2020,2.45668E+13,2.84E+13
4/20/2020,2.44609E+13,2.84E+13
4/17/2020,2.44579E+13,2.84E+13
4/16/2020,2.44653E+13,2.84E+13
4/15/2020,2.43839E+13,2.84E+13
4/14/2020,2.43018E+13,2.84E+13
4/13/2020,2.41931E+13,2.84E+13
4/10/2020,2.42111E+13,2.84E+13
4/9/2020,2.42217E+13,2.84E+13
4/8/2020,2.41118E+13,2.84E+13
4/7/2020,2.40115E+13,2.84E+13
4/6/2020,2.39172E+13,2.84E+13
4/3/2020,2.39083E+13,2.84E+13
4/2/2020,2.38338E+13,2.84E+13
4/1/2020,2.37023E+13,2.84E+13
3/31/2020,2.36869E+13,2.84E+13
3/30/2020,2.35651E+13,2.84E+13
3/27/2020,2.3535E+13,2.84E+13
3/26/2020,2.35148E+13,2.84E+13
3/25/2020,2.35425E+13,2.84E+13
3/24/2020,2.35516E+13,2.84E+13
3/23/2020,2.35179E+13,2.84E+13
3/20/2020,2.35145E+13,2.84E+13
3/19/2020,2.35157E+13,2.84E+13
3/18/2020,2.35136E+13,2.84E+13
3/17/2020,2.35281E+13,2.84E+13
3/16/2020,2.35008E+13,2.84E+13
3/13/2020,2.34424E+13,2.84E+13
3/12/2020,2.34399E+13,2.84E+13
3/11/2020,2.3483E+13,2.84E+13
3/10/2020,2.34987E+13,2.84E+13
3/9/2020,2.34735E+13,2.84E+13
3/6/2020,2.34687E+13,2.84E+13
3/5/2020,2.34692E+13,2.84E+13
3/4/2020,2.34606E+13,2.84E+13
3/3/2020,2.34548E+13,2.84E+13
3/2/2020,2.34408E+13,2.84E+13
2/28/2020,2.341E+13,2.84E+13
2/27/2020,2.34227E+13,2.84E+13
2/26/2020,2.34266E+13,2.84E+13
2/25/2020,2.34388E+13,2.84E+13
2/24/2020,2.34063E+13,2.84E+13
2/21/2020,2.3398E+13,2.84E+13
2/20/2020,2.33926E+13,2.84E+13
2/19/2020,2.33532E+13,2.84E+13
2/18/2020,2.3351E+13,2.84E+13
2/14/2020,2.33048E+13,2.84E+13
2/13/2020,2.33053E+13,2.84E+13
2/12/2020,2.32741E+13,2.84E+13
2/11/2020,2.32903E+13,2.84E+13
2/10/2020,2.32564E+13,2.84E+13
2/7/2020,2.3251E+13,2.84E+13
2/6/2020,2.32529E+13,2.84E+13
2/5/2020,2.32465E+13,2.84E+13
2/4/2020,2.32457E+13,2.84E+13
2/3/2020,2.32059E+13,2.84E+13
1/31/2020,2.32238E+13,2.84E+13
1/30/2020,2.32516E+13,2.84E+13
1/29/2020,2.32451E+13,2.84E+13
1/28/2020,2.32439E+13,2.84E+13
1/27/2020,2.32224E+13,2.84E+13
1/24/2020,2.32097E+13,2.84E+13
1/23/2020,2.32066E+13,2.84E+13
1/22/2020,2.32052E+13,2.84E+13
1/21/2020,2.32104E+13,2.84E+13
1/17/2020,2.32112E+13,2.84E+13
1/16/2020,2.32043E+13,2.84E+13
1/15/2020,2.31941E+13,2.84E+13
1/14/2020,2.3169E+13,2.84E+13
1/13/2020,2.31698E+13,2.84E+13
1/10/2020,2.31672E+13,2.84E+13
1/9/2020,2.31679E+13,2.84E+13
1/8/2020,2.31628E+13,2.84E+13
1/7/2020,2.31769E+13,2.84E+13
1/6/2020,2.31771E+13,2.84E+13
1/3/2020,2.31704E+13,2.84E+13
1/2/2020,2.3172E+13,2.84E+13
12/31/2019,2.32014E+13,2.84E+13
12/30/2019,2.31088E+13,2.84E+13
12/27/2019,2.31078E+13,2.84E+13
12/26/2019,2.30873E+13,2.84E+13
12/24/2019,2.308E+13,2.84E+13
12/23/2019,2.31142E+13,2.84E+13
12/20/2019,2.30867E+13,2.84E+13
12/19/2019,2.30876E+13,2.84E+13
12/18/2019,2.30996E+13,2.84E+13
12/17/2019,2.31115E+13,2.84E+13
12/16/2019,2.31082E+13,2.84E+13
12/13/2019,2.30504E+13,2.84E+13
12/12/2019,2.30537E+13,2.84E+13
12/11/2019,2.30694E+13,2.84E+13
12/10/2019,2.30831E+13,2.84E+13
12/9/2019,2.3097E+13,2.84E+13
12/6/2019,2.30901E+13,2.84E+13
12/5/2019,2.30911E+13,2.84E+13
12/4/2019,2.30899E+13,2.84E+13
12/3/2019,2.30883E+13,2.84E+13
12/2/2019,2.3105E+13,2.84E+13
11/29/2019,2.30762E+13,2.84E+13
11/27/2019,2.30761E+13,2.84E+13
11/26/2019,2.30932E+13,2.84E+13
11/25/2019,2.30727E+13,2.84E+13
11/22/2019,2.30718E+13,2.84E+13
11/21/2019,2.30512E+13,2.84E+13
11/20/2019,2.30534E+13,2.84E+13
11/19/2019,2.30662E+13,2.84E+13
11/18/2019,2.30508E+13,2.84E+13
11/15/2019,2.30437E+13,2.84E+13
11/14/2019,2.30167E+13,2.84E+13
11/13/2019,2.30049E+13,2.84E+13
11/12/2019,2.30151E+13,2.84E+13
11/8/2019,2.30063E+13,2.84E+13
11/7/2019,2.3004E+13,2.84E+13
11/6/2019,2.29858E+13,2.84E+13
11/5/2019,2.2986E+13,2.84E+13
11/4/2019,2.29657E+13,2.84E+13
11/1/2019,2.29532E+13,2.84E+13
10/31/2019,2.30084E+13,2.84E+13
10/30/2019,2.29632E+13,2.84E+13
10/29/2019,2.29663E+13,2.84E+13
10/28/2019,2.29505E+13,2.84E+13
10/25/2019,2.29489E+13,2.84E+13
10/24/2019,2.29432E+13,2.84E+13
10/23/2019,2.29266E+13,2.84E+13
10/22/2019,2.29409E+13,2.84E+13
10/21/2019,2.29225E+13,2.84E+13
10/18/2019,2.29189E+13,2.84E+13
10/17/2019,2.29188E+13,2.84E+13
10/16/2019,2.28978E+13,2.84E+13
10/15/2019,2.29029E+13,2.84E+13
10/11/2019,2.28436E+13,2.84E+13
10/10/2019,2.28427E+13,2.84E+13
10/9/2019,2.28239E+13,2.84E+13
10/8/2019,2.28394E+13,2.84E+13
10/7/2019,2.28369E+13,2.84E+13
10/4/2019,2.28344E+13,2.84E+13
10/3/2019,2.28295E+13,2.84E+13
10/2/2019,2.28275E+13,2.84E+13
10/1/2019,2.27985E+13,2.84E+13
9/30/2019,2.27194E+13,2.84E+13
9/27/2019,2.26227E+13,2.84E+13
9/26/2019,2.261E+13,2.84E+13
9/25/2019,2.26074E+13,2.84E+13
9/24/2019,2.26228E+13,2.84E+13
9/23/2019,2.26105E+13,2.84E+13
9/20/2019,2.26056E+13,2.84E+13
9/19/2019,2.26102E+13,2.84E+13
9/18/2019,2.25902E+13,2.84E+13
9/17/2019,2.26029E+13,2.84E+13
9/16/2019,2.25863E+13,2.84E+13
9/13/2019,2.25576E+13,2.84E+13
9/12/2019,2.25578E+13,2.84E+13
9/11/2019,2.25395E+13,2.84E+13
9/10/2019,2.25581E+13,2.84E+13
9/9/2019,2.25374E+13,2.84E+13
9/6/2019,2.25328E+13,2.84E+13
9/5/2019,2.25318E+13,2.84E+13
9/4/2019,2.25173E+13,2.84E+13
9/3/2019,2.2499E+13,2.84E+13
8/30/2019,2.24605E+13,2.84E+13
8/29/2019,2.24678E+13,2.84E+13
8/28/2019,2.24568E+13,2.84E+13
8/27/2019,2.24724E+13,2.84E+13
8/26/2019,2.24408E+13,2.84E+13
8/23/2019,2.24308E+13,2.84E+13
8/22/2019,2.24307E+13,2.84E+13
8/21/2019,2.24146E+13,2.84E+13
8/20/2019,2.2428E+13,2.84E+13
8/19/2019,2.23963E+13,2.84E+13
8/16/2019,2.23896E+13,2.84E+13
8/15/2019,2.23854E+13,2.84E+13
8/14/2019,2.23421E+13,2.84E+13
8/13/2019,2.23593E+13,2.84E+13
8/12/2019,2.23313E+13,2.84E+13
8/9/2019,2.23265E+13,2.84E+13
8/8/2019,2.23279E+13,2.84E+13
8/7/2019,2.23215E+13,2.84E+13
8/6/2019,2.23224E+13,2.84E+13
8/5/2019,2.2321E+13,2.84E+13
8/2/2019,2.23143E+13,2.84E+13
8/1/2019,2.20228E+13,2.20E+13
7/31/2019,2.20224E+13,2.20E+13
7/30/2019,2.20224E+13,2.20E+13
7/29/2019,2.20224E+13,2.20E+13
7/26/2019,2.20228E+13,2.20E+13
7/25/2019,2.20229E+13,2.20E+13
7/24/2019,2.20225E+13,2.20E+13
7/23/2019,2.20227E+13,2.20E+13
7/22/2019,2.20227E+13,2.20E+13
7/19/2019,2.20231E+13,2.20E+13
7/18/2019,2.20233E+13,2.20E+13
7/17/2019,2.20224E+13,2.20E+13
7/16/2019,2.20225E+13,2.20E+13
7/15/2019,2.20225E+13,2.20E+13
7/12/2019,2.20229E+13,2.20E+13
7/11/2019,2.20231E+13,2.20E+13
7/10/2019,2.20227E+13,2.20E+13
7/9/2019,2.20228E+13,2.20E+13
7/8/2019,2.20228E+13,2.20E+13
7/5/2019,2.20233E+13,2.20E+13
7/3/2019,2.2023E+13,2.20E+13
7/2/2019,2.20232E+13,2.20E+13
7/1/2019,2.20231E+13,2.20E+13
6/28/2019,2.20233E+13,2.20E+13
6/27/2019,2.20257E+13,2.20E+13
